,BillNumber,BillTitle,BusinessAuthor,BusinessNumber,BusinessShortNumber,BusinessTitle,ID,IdLegislativePeriod,IdSession,Language,MeaningNo,MeaningYes,RegistrationNumber,SessionName,Subject,VoteEnd
107,1,Loi sur les télécommunications (LTC),,20030073,03.073,Loi sur les télécommunications. Modification,404,47,4702,FR,Antrag der Minderheit (Theiler) = Eintreten,Antrag der Mehrheit = Nichteintreten,511,Session de printemps 2016,Eintreten,2004-03-18T10:49:11
108,1,Loi fédérale sur l'analyse génétique humaine (LAGH),,20020065,02.065,Analyse génétique humaine. Loi fédérale,411,47,4702,FR,,,519,Session de printemps 2016,Vote sur l'ensemble,2004-03-18T13:38:24
109,1,"Loi fédérale sur la protection de l'environnement (Loi sur la protection de l'environnement, LPE)",Baumberger Peter,19980451,98.451,Sites pollués par des déchets. Frais d'investigation,413,47,4702,FR,,,526,Session de printemps 2016,Vote sur l'ensemble,2004-03-18T16:51:34
110,1,Loi fédérale sur la poursuite pour dettes et la faillite (Mention de la faillite au registre foncier). Modification,Cina,20000405,00.405,LP. Protection des acquéreurs de bonne foi,415,47,4702,FR,,,529,Session de printemps 2016,Vote final,2004-03-19T08:38:36
111,1,Loi fédérale sur le partage des valeurs patrimoniales confisquées (LVPC),,20010064,01.064,Partage des valeurs patrimoniales confisquées. Loi fédérale,416,47,4702,FR,,,530,Session de printemps 2016,Vote final,2004-03-19T08:39:30
112,1,Arrêté fédéral sur un nouveau régime financier,,20020078,02.078,Nouveau régime financier,417,47,4702,FR,,,531,Session de printemps 2016,Vote final,2004-03-19T08:40:23
113,1,Arrêté fédéral relatif au Deuxième Protocole additionnel à la Convention européenne d'entraide judiciaire en matière pénale,,20030025,03.025,Entraide judiciaire en matière pénale. Deuxième protocole additionnel à la Convention européenne,418,47,4702,FR,,,532,Session de printemps 2016,Vote final,2004-03-19T08:41:28
114,1,"Arrêté fédéral concernant l'initiative populaire ""Services postaux pour tous""",,20030026,03.026,Services postaux pour tous. Initiative populaire,419,47,4702,FR,,,533,Session de printemps 2016,Vote final,2004-03-19T08:44:27
115,1,"Loi fédérale sur l'aide monétaire internationale (Loi sur l'aide monétaire, LAMO)",,20030036,03.036,Coopération monétaire internationale. Nouvelle base légale,420,47,4702,FR,,,534,Session de printemps 2016,Vote final,2004-03-19T08:45:23
116,1,Arrêté fédéral concernant le deuxième Protocole du 26 mars 1999 relatif à la Convention de La Haye de 1954 pour la protection des biens culturels en cas de conflit armé,,20030050,03.050,Protection des biens culturels en cas de conflit armé. Convention de La Haye,421,47,4702,FR,,,535,Session de printemps 2016,Vote final,2004-03-19T08:46:38
117,1,Loi fédérale sur l'aviation (LA),,20030057,03.057,Loi sur l'aviation. Modification,422,47,4702,FR,,,536,Session de printemps 2016,Vote final,2004-03-19T08:47:31
118,1,Loi fédérale sur l'impôt fédéral direct (LIFD) Modification,,20040017,04.017,Prise en compte de la progression à froid dans le cadre de la réforme de l'imposition du couple et de la famille prévue par le paquet fiscal. Loi fédérale,423,47,4702,FR,,,537,Session de printemps 2016,Vote final,2004-03-19T08:52:32
119,1,Arrêté fédéral concernant le Traité international sur les ressources phytogénétiques pour l'alimentation et l'agriculture,,20030066,03.066,Ressources phytogénétiques pour l'alimentation et l'agriculture. Traité international,425,47,4703,FR,,,600,Session spéciale avril 2016,Vote sur l'ensemble,2004-05-03T14:36:20
120,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,429,47,4703,FR,Antrag der Minderheit (Vermot),Antrag der Mehrheit,604,Session spéciale avril 2016,"Art. 6a, Abs. 2, Bst. b",2004-05-03T19:04:33
121,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,430,47,4703,FR,Antrag der Minderheit (Bühlmann),Antrag der Mehrheit,605,Session spéciale avril 2016,"Art. 6a, Abs. 3",2004-05-03T19:05:30
122,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,431,47,4703,FR,Antrag der Minderheit (Bühlmann),Antrag der Mehrheit,606,Session spéciale avril 2016,"Art. 6a, Abs. 4",2004-05-03T19:06:24
123,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,432,47,4703,FR,Antrag der Minderheit (Bühlmann),Antrag der Mehrheit,607,Session spéciale avril 2016,"Art. 6a, Abs. 5",2004-05-03T19:07:16
124,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,433,47,4703,FR,Antrag der Minderheit (Lustenberger),Antrag der Mehrheit,608,Session spéciale avril 2016,"Art. 44, Abs. 2",2004-05-04T16:16:10
125,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,451,47,4703,FR,Ablehnung,Zustimmung zum Antrag Perrin,628,Session spéciale avril 2016,"Art. 28, Abs. 3",2004-05-04T09:40:16
126,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,454,47,4703,FR,Ablehnung,Zustimmung zum Antrag Müller Philipp,631,Session spéciale avril 2016,"Art. 32, Abs. 2, let. a
",2004-05-04T10:24:40
127,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,457,47,4703,FR,Ablehnung,Zustimmung zum Antrag Hess Bernhard,634,Session spéciale avril 2016,"Art. 32, Abs. 2, Bst. e",2004-05-04T10:26:28
128,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,463,47,4703,FR,Antrag der Minderheit I (Fehr Hans),Antrag der Mehrheit,640,Session spéciale avril 2016,"Art. 34, Abs. 4",2004-05-04T10:34:03
129,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,469,47,4703,FR,Ablehnung,Zustimmung zum Antrag Wobmann,646,Session spéciale avril 2016,"Art. 42, Abs. 2",2004-05-04T11:22:22
130,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,470,47,4703,FR,Ablehnung,Zustimmung zum Antrag Schlüer,647,Session spéciale avril 2016,"Art. 42, Abs. 3",2004-05-04T11:23:20
131,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,471,47,4703,FR,Ablehnung,Zustimmung zum Antrag der Minderheit (Tschuppert),648,Session spéciale avril 2016,"Art. 42, Abs. 2",2004-05-04T11:24:11
132,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,473,47,4703,FR,Antrag Hess Bernhard,Antrag der Minderheit II (Fehr Hans),650,Session spéciale avril 2016,"Art. 43, Abs. 1",2004-05-04T12:17:08
133,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,474,47,4703,FR,Antrag der Minderheit II (Fehr Hans),Antrag der Mehrheit,651,Session spéciale avril 2016,"Art. 43, Abs. 1",2004-05-04T12:18:23
134,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,480,47,4703,FR,Antrag der Minderheit I (Leuthard),Antrag der Mehrheit,657,Session spéciale avril 2016,"Art. 44, Abs. 3",2004-05-04T16:17:08
135,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,481,47,4703,FR,Antrag der Minderheit II (Fehr Hans),Antrag der Mehrheit,658,Session spéciale avril 2016,"Art. 44, Abs. 3",2004-05-04T16:18:26
136,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,482,47,4703,FR,Antrag der Minderheit (Engelberger),Antrag der Mehrheit,659,Session spéciale avril 2016,"Art. 44, Abs. 5",2004-05-04T16:19:29
137,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,483,47,4703,FR,Antrag Hess Bernhard,Antrag der Mehrheit,660,Session spéciale avril 2016,Art. 44,2004-05-04T16:20:34
138,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,484,47,4703,FR,Antrag der Minderheit (Weyeneth),Antrag der Mehrheit,661,Session spéciale avril 2016,Art. 44,2004-05-04T16:21:32
139,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,485,47,4703,FR,Ablehnung,Zustimmung zum Antrag Schlüer,662,Session spéciale avril 2016,"Art. 44, Abs. 5",2004-05-04T16:23:38
140,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,495,47,4703,FR,Antrag Müller Geri,Antrag der Kommission,672,Session spéciale avril 2016,"Art. 77, Abs. 1",2004-05-04T17:54:40
141,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,496,47,4703,FR,Antrag Müller Philipp,Antrag der Kommission,673,Session spéciale avril 2016,"Art. 77, Abs. 2, 3 und 4",2004-05-04T17:55:41
142,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,497,47,4703,FR,Antrag Hess Bernhard,Antrag der Kommission,674,Session spéciale avril 2016,"Art. 77, Abs. 4",2004-05-04T17:56:40
143,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,498,47,4703,FR,Antrag der Minderheit (Bühlmann),Antrag der Mehrheit,675,Session spéciale avril 2016,Art. 77,2004-05-04T17:57:45
144,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,501,47,4703,FR,Anträge Hess Bernhard und Bortoluzzi,Antrag der Mehrheit,678,Session spéciale avril 2016,Art. 84,2004-05-04T18:08:48
145,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,502,47,4703,FR,Antrag der Minderheit (Vermot),Anträge Hess und Bortoluzzi,679,Session spéciale avril 2016,Art. 84,2004-05-04T18:09:55
146,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,513,47,4703,FR,Antrag der Minderheit (Leutenegger Oberholzer),Antrag der Mehrheit,690,Session spéciale avril 2016,Art. 97,2004-05-05T08:55:32
147,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,516,47,4703,FR,Antrag der Minderheit (Janiak),Antrag der Mehrheit,693,Session spéciale avril 2016,"Art. 104, Abs. 2",2004-05-05T09:18:26
148,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,524,47,4703,FR,Ablehnung,Zustimmung zum Antrag Laubacher,701,Session spéciale avril 2016,"Art. 44, Abs. 1b",2004-05-04T16:22:40
149,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,538,47,4703,FR,,,717,Session spéciale avril 2016,Vote sur l'ensemble,2004-05-05T10:50:58
150,2,Loi fédérale sur l'assurance-maladie (LAMal),,20020060,02.060,Loi sur l'asile. Révision partielle,539,47,4703,FR,,,718,Session spéciale avril 2016,Vote sur l'ensemble,2004-05-05T10:52:24
151,3,Loi fédérale sur l'assurance-vieillesse et survivants (LAVS),,20020060,02.060,Loi sur l'asile. Révision partielle,540,47,4703,FR,,,719,Session spéciale avril 2016,Vote sur l'ensemble,2004-05-05T10:53:24
152,1,Loi sur l'asile (LAsi),,20020060,02.060,Loi sur l'asile. Révision partielle,541,47,4703,FR,Antrag der Minderheit (Leutenegger Oberholzer),Antrag der Mehrheit,720,Session spéciale avril 2016,"III
Übergangsbestimmungen",2004-05-05T09:52:39
153,1,Arrêté fédéral relatif à l'approbation de l'adhésion de la Suisse au Centre international pour le développement de politiques migratoires (CIDPM)   (International Centre for Migration Policy Development - ICMPD),,20030034,03.034,Adhésion de la Suisse au Centre international pour le développement de politiques migratoires,582,47,4703,FR,,,763,Session spéciale avril 2016,Vote sur l'ensemble,2004-05-06T08:03:31
154,1,Arrêté fédéral portant approbation de l'Accord en matière d'immigration entre le Conseil fédéral suisse et le Gouvernement de la République fédérale du Nigéria,,20030056,03.056,République fédérale du Nigéria. Accord en matière d'immigration,583,47,4703,FR,,,764,Session spéciale avril 2016,Vote sur l'ensemble,2004-05-06T08:04:53
155,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,603,47,4703,FR,Antrag der Minderheit II (Schibli),Antrag der Minderheit I (Garbani),784,Session spéciale avril 2016,Art. 23,2004-05-06T16:21:36
156,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,604,47,4703,FR,Antrag der Minderheit II Schibli,Antrag der Mehrheit,785,Session spéciale avril 2016,Art. 23,2004-05-06T16:22:43
157,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,606,47,4703,FR,Antrag Triponez,Antrag der Mehrheit,787,Session spéciale avril 2016,"Art. 23, Abs. 3, Bst. f",2004-05-06T16:23:53
158,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,607,47,4703,FR,Ablehnung,Zustimmung zum Antrag Müller Philipp,788,Session spéciale avril 2016,"Art. 23, Abs. 4",2004-05-06T16:24:53
159,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,621,47,4703,FR,Antrag der Minderheit (Beck),Antrag der Mehrheit,802,Session spéciale avril 2016,Art. 30a,2004-05-06T18:21:18
160,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,624,47,4703,FR,Antrag der Minderheit (Weyeneth),Antrag der Mehrheit,805,Session spéciale avril 2016,Art. 31a,2004-05-06T18:24:28
161,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,629,47,4703,FR,Antrag der Minderheit I (Beck),Antrag der Mehrheit,810,Session spéciale avril 2016,Art. 121,2004-05-06T18:25:55
162,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,630,47,4703,FR,Antrag der Minderheit II (Vermot) ,Antrag der Mehrheit,811,Session spéciale avril 2016,"Art. 121, Zif. 5",2004-05-06T18:26:58
163,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,653,47,4703,FR,Antrag der Minderheit (Leutnegger Oberholzer) und Antrag Thanei,Antrag der Mehrheit,836,Session spéciale avril 2016,Art. 46,2004-05-07T10:49:15
164,1,Loi fédérale sur les étrangers (LEtr),,20020024,02.024,Loi sur les étrangers,654,47,4704,FR,Antrag Wasserfallen,Antrag der Mehrheit,837,Session d'été 2016,Art. 49,2004-06-15T09:00:56
165,1,Loi fédérale sur l'assurance-accidents (LAA),CSSS-CE,20030419,03.419,Prime minimale dans l'assurance-accidents,659,47,4704,FR,,,855,Session d'été 2016,Vote sur l'ensemble,2004-06-01T19:01:08
166,1,Arrêté fédéral concernant le premier supplément au budget 2004,,20040015,04.015,Budget 2004. Supplément I,662,47,4704,FR,,,860,Session d'été 2016,Entrer en matière,2004-06-02T10:59:53
167,1,Loi fédérale sur les finances de la Confédération (Procédures d'autorisation des suppléments urgents et des crédits additionnels),Groupe V,20010462,01.462,Assurer le contrôle démocratique. Modification de la loi sur les finances de la Confédération,664,47,4704,FR,,,865,Session d'été 2016,Vote sur l'ensemble,2004-06-02T11:55:23
168,1,Arrêté fédéral concernant les objectifs de la législature 2003-2007,,20040012,04.012,Programme de législature 2003-2007,689,47,4704,FR,Antrag der Minderheit II (Zuppiger),Antrag der Mehrheit,897,Session d'été 2016,"Art. 2, Bst. a1",2004-06-03T16:18:31
169,1,Arrêté fédéral concernant les objectifs de la législature 2003-2007,,20040012,04.012,Programme de législature 2003-2007,708,47,4704,FR,Ablehnung,Zustimmung zum Antrag der Minderheit VI (de Buman),920,Session d'été 2016,"Art. 3, Bst. c",2004-06-04T09:14:46
170,1,Arrêté fédéral concernant les objectifs de la législature 2003-2007,,20040012,04.012,Programme de législature 2003-2007,722,47,4704,FR,Ablehnung,Zustimmung zum Antrag Gysin Remo),943,Session d'été 2016,"Art. 7, Bst. g bis",2004-06-04T11:50:09
171,1,Arrêté fédéral concernant les objectifs de la législature 2003-2007,,20040012,04.012,Programme de législature 2003-2007,733,47,4704,FR,Ablehnung,Zustimmung zum Antrag der Minderheit XVI (Hubmann),954,Session d'été 2016,"Art. 7, Bst. n",2004-06-04T12:45:54
172,1,Arrêté fédéral concernant les objectifs de la législature 2003-2007,,20040012,04.012,Programme de législature 2003-2007,734,47,4704,FR,Für den Streichungsantrag der Minderheit I (Brunner Toni),Für den so bereinigten Art. 7,955,Session d'été 2016,Art. 7,2004-06-04T12:46:53
173,1,Arrêté fédéral concernant la ratification du Protocole additionnel à la Convention européenne contre le dopage,,20030068,03.068,Convention européenne contre le dopage. Protocole additionnel,742,47,4704,FR,,,965,Session d'été 2016,Vote sur l'ensemble,2004-06-07T16:05:34
174,1,Arrêté fédéral concernant les objectifs de la législature 2003-2007,,20040012,04.012,Programme de législature 2003-2007,753,47,4704,FR,,,978,Session d'été 2016,Vote sur l'ensemble,2004-06-07T17:44:41
175,1,"Loi fédérale sur les recueils du droit fédéral et la Feuille fédérale (Loi sur les publications officielles, LPubl)",,20030072,03.072,Loi sur les publications officielles,755,47,4704,FR,,,980,Session d'été 2016,Vote sur l'ensemble,2004-06-07T18:05:15
